# Record_dt	File	Modify-time	How-long(hours)	Dependency

# Type: sz_vars_conv.sent:
2016-11-19T23:56	../RESULT/10/2016-11-15/net/0/url_cat_diff.gz	2016-11-16 06:30	30 hours (1 days)	-
2016-11-20T23:55	../RESULT/10/2016-11-16/net/0/url_cat_diff.gz	2016-11-17 06:52	30 hours (1 days)	-
2016-11-21T23:56	../RESULT/10/2016-11-17/net/0/url_cat_diff.gz	2016-11-18 07:05	31 hours (1 days)	-
2016-11-22T23:16	../RESULT/10/2016-11-18/net/0/url_cat_diff.gz	2016-11-19 07:36	31 hours (1 days)	-
2016-11-23T23:55	../RESULT/10/2016-11-19/net/0/url_cat_diff.gz	2016-11-20 07:17	31 hours (1 days)	-
2016-11-24T13:35	../RESULT/10/2016-11-20/net/0/url_cat_diff.gz	2016-11-21 06:33	30 hours (1 days)	-
2016-11-24T13:36	../RESULT/10/2016-11-21/net/0/url_cat_diff.gz	2016-11-22 06:47	30 hours (1 days)	-
2016-11-24T13:36	../RESULT/10/2016-11-22/net/0/url_cat_diff.gz	2016-11-23 06:41	30 hours (1 days)	-
2016-11-24T13:36	../RESULT/10/2016-11-23/net/0/url_cat_diff.gz	2016-11-24 06:39	30 hours (1 days)	-
2016-11-24T13:37	../RESULT/10/2016-11-24/net/0/url_cat_diff.gz	(-)	-	(wait_for [20]: ../RESULT/10/2016-11-24/net/0/2016-11-25T00.gz)
2016-06-14T21:55	../RESULT/10/2016-06-10/ssp/3/url_cat_diff.gz	2016-06-11 10:28	34 hours (1 days)	-
2016-06-15T22:06	../RESULT/10/2016-06-11/ssp/3/url_cat_diff.gz	2016-06-12 10:59	34 hours (1 days)	-
2016-06-16T23:57	../RESULT/10/2016-06-12/ssp/3/url_cat_diff.gz	2016-06-13 09:13	33 hours (1 days)	-
2016-06-18T00:01	../RESULT/10/2016-06-13/ssp/3/url_cat_diff.gz	2016-06-14 08:25	32 hours (1 days)	-
2016-06-18T23:59	../RESULT/10/2016-06-14/ssp/3/url_cat_diff.gz	2016-06-16 07:09	55 hours (2 days)	-
2016-06-19T23:55	../RESULT/10/2016-06-15/ssp/3/url_cat_diff.gz	2016-06-16 13:05	37 hours (1 days)	-
2016-06-20T23:55	../RESULT/10/2016-06-16/ssp/3/url_cat_diff.gz	2016-06-17 08:39	32 hours (1 days)	-
2016-06-21T23:47	../RESULT/10/2016-06-17/ssp/3/url_cat_diff.gz	2016-06-18 12:26	36 hours (1 days)	-
2016-06-23T00:01	../RESULT/10/2016-06-18/ssp/3/url_cat_diff.gz	2016-06-19 15:21	39 hours (1 days)	-
2016-06-23T23:57	../RESULT/10/2016-06-19/ssp/3/url_cat_diff.gz	2016-06-20 08:19	32 hours (1 days)	-
2016-06-24T23:55	../RESULT/10/2016-06-20/ssp/3/url_cat_diff.gz	2016-06-21 09:16	33 hours (1 days)	-
2016-06-25T23:55	../RESULT/10/2016-06-21/ssp/3/url_cat_diff.gz	2016-06-22 09:17	33 hours (1 days)	-
2016-06-26T23:55	../RESULT/10/2016-06-22/ssp/3/url_cat_diff.gz	2016-06-23 09:41	33 hours (1 days)	-
2016-06-27T23:59	../RESULT/10/2016-06-23/ssp/3/url_cat_diff.gz	2016-06-24 15:46	39 hours (1 days)	-
2016-06-28T23:55	../RESULT/10/2016-06-24/ssp/3/url_cat_diff.gz	2016-06-25 12:37	36 hours (1 days)	-
2016-06-29T23:57	../RESULT/10/2016-06-25/ssp/3/url_cat_diff.gz	2016-06-26 08:53	32 hours (1 days)	-
2016-06-30T23:07	../RESULT/10/2016-06-26/ssp/3/url_cat_diff.gz	2016-06-27 08:13	32 hours (1 days)	-
2016-07-01T23:57	../RESULT/10/2016-06-27/ssp/3/url_cat_diff.gz	2016-06-28 08:56	32 hours (1 days)	-
2016-07-02T23:55	../RESULT/10/2016-06-28/ssp/3/url_cat_diff.gz	2016-06-29 09:20	33 hours (1 days)	-
2016-07-03T23:55	../RESULT/10/2016-06-29/ssp/3/url_cat_diff.gz	2016-06-30 08:47	32 hours (1 days)	-
2016-07-04T23:55	../RESULT/10/2016-06-30/ssp/3/url_cat_diff.gz	2016-07-01 12:19	36 hours (1 days)	-
2016-07-05T23:55	../RESULT/10/2016-07-01/ssp/3/url_cat_diff.gz	2016-07-02 09:01	33 hours (1 days)	-
2016-07-07T00:00	../RESULT/10/2016-07-02/ssp/3/url_cat_diff.gz	2016-07-03 08:43	32 hours (1 days)	-
2016-07-07T23:38	../RESULT/10/2016-07-03/ssp/3/url_cat_diff.gz	2016-07-04 08:18	32 hours (1 days)	-
2016-07-08T23:57	../RESULT/10/2016-07-04/ssp/3/url_cat_diff.gz	2016-07-05 09:18	33 hours (1 days)	-
2016-07-09T23:55	../RESULT/10/2016-07-05/ssp/3/url_cat_diff.gz	2016-07-06 10:10	34 hours (1 days)	-
2016-07-10T23:55	../RESULT/10/2016-07-06/ssp/3/url_cat_diff.gz	2016-07-07 09:01	33 hours (1 days)	-
2016-07-11T23:57	../RESULT/10/2016-07-07/ssp/3/url_cat_diff.gz	2016-07-08 12:02	36 hours (1 days)	-
2016-07-12T22:56	../RESULT/10/2016-07-08/ssp/3/url_cat_diff.gz	2016-07-09 12:13	36 hours (1 days)	-
2016-07-13T23:55	../RESULT/10/2016-07-09/ssp/3/url_cat_diff.gz	2016-07-10 08:52	32 hours (1 days)	-
2016-07-14T23:57	../RESULT/10/2016-07-10/ssp/3/url_cat_diff.gz	2016-07-11 09:25	33 hours (1 days)	-
2016-07-16T00:01	../RESULT/10/2016-07-11/ssp/3/url_cat_diff.gz	2016-07-12 09:11	33 hours (1 days)	-
2016-07-16T23:57	../RESULT/10/2016-07-12/ssp/3/url_cat_diff.gz	2016-07-13 09:15	33 hours (1 days)	-
2016-07-17T23:56	../RESULT/10/2016-07-13/ssp/3/url_cat_diff.gz	2016-07-14 08:50	32 hours (1 days)	-
2016-07-18T23:55	../RESULT/10/2016-07-14/ssp/3/url_cat_diff.gz	2016-07-15 14:37	38 hours (1 days)	-
2016-07-19T23:58	../RESULT/10/2016-07-15/ssp/3/url_cat_diff.gz	2016-07-16 08:56	32 hours (1 days)	-
2016-07-20T23:55	../RESULT/10/2016-07-16/ssp/3/url_cat_diff.gz	2016-07-17 08:26	32 hours (1 days)	-
2016-07-21T23:07	../RESULT/10/2016-07-17/ssp/3/url_cat_diff.gz	2016-07-18 09:33	33 hours (1 days)	-
2016-07-23T00:01	../RESULT/10/2016-07-18/ssp/3/url_cat_diff.gz	2016-07-19 09:25	33 hours (1 days)	-
2016-07-23T23:59	../RESULT/10/2016-07-19/ssp/3/url_cat_diff.gz	2016-07-20 09:17	33 hours (1 days)	-
2016-07-24T23:59	../RESULT/10/2016-07-20/ssp/3/url_cat_diff.gz	2016-07-21 09:18	33 hours (1 days)	-
2016-07-25T23:56	../RESULT/10/2016-07-21/ssp/3/url_cat_diff.gz	2016-07-22 15:00	39 hours (1 days)	-
2016-07-26T23:47	../RESULT/10/2016-07-22/ssp/3/url_cat_diff.gz	2016-07-23 13:47	37 hours (1 days)	-
2016-07-27T23:55	../RESULT/10/2016-07-23/ssp/3/url_cat_diff.gz	2016-07-24 09:16	33 hours (1 days)	-
2016-07-28T17:46	../RESULT/10/2016-07-24/ssp/3/url_cat_diff.gz	2016-07-25 09:31	33 hours (1 days)	-
2016-07-29T23:55	../RESULT/10/2016-07-25/ssp/3/url_cat_diff.gz	2016-07-26 09:50	33 hours (1 days)	-
2016-07-30T23:55	../RESULT/10/2016-07-26/ssp/3/url_cat_diff.gz	2016-07-27 09:26	33 hours (1 days)	-
2016-07-31T23:55	../RESULT/10/2016-07-27/ssp/3/url_cat_diff.gz	2016-07-28 09:16	33 hours (1 days)	-
2016-08-01T23:56	../RESULT/10/2016-07-28/ssp/3/url_cat_diff.gz	2016-07-29 11:58	35 hours (1 days)	-
2016-08-02T23:58	../RESULT/10/2016-07-29/ssp/3/url_cat_diff.gz	2016-07-30 11:46	35 hours (1 days)	-
2016-08-03T23:57	../RESULT/10/2016-07-30/ssp/3/url_cat_diff.gz	2016-07-31 08:44	32 hours (1 days)	-
2016-08-04T23:56	../RESULT/10/2016-07-31/ssp/3/url_cat_diff.gz	2016-08-01 09:18	33 hours (1 days)	-
2016-08-05T23:57	../RESULT/10/2016-08-01/ssp/3/url_cat_diff.gz	2016-08-02 09:20	33 hours (1 days)	-
2016-08-06T23:25	../RESULT/10/2016-08-02/ssp/3/url_cat_diff.gz	2016-08-03 09:43	33 hours (1 days)	-
2016-08-07T23:47	../RESULT/10/2016-08-03/ssp/3/url_cat_diff.gz	2016-08-04 09:27	33 hours (1 days)	-
2016-08-08T23:55	../RESULT/10/2016-08-04/ssp/3/url_cat_diff.gz	2016-08-05 20:37	44 hours (1 days)	-
2016-08-09T22:57	../RESULT/10/2016-08-05/ssp/3/url_cat_diff.gz	2016-08-06 10:46	34 hours (1 days)	-
2016-08-10T23:58	../RESULT/10/2016-08-06/ssp/3/url_cat_diff.gz	2016-08-07 08:56	32 hours (1 days)	-
2016-08-11T22:18	../RESULT/10/2016-08-07/ssp/3/url_cat_diff.gz	2016-08-08 08:59	32 hours (1 days)	-
2016-08-12T23:55	../RESULT/10/2016-08-08/ssp/3/url_cat_diff.gz	2016-08-09 09:40	33 hours (1 days)	-
2016-08-13T23:55	../RESULT/10/2016-08-09/ssp/3/url_cat_diff.gz	2016-08-10 09:40	33 hours (1 days)	-
2016-08-14T23:55	../RESULT/10/2016-08-10/ssp/3/url_cat_diff.gz	2016-08-11 09:38	33 hours (1 days)	-
2016-08-15T23:55	../RESULT/10/2016-08-11/ssp/3/url_cat_diff.gz	2016-08-12 14:56	38 hours (1 days)	-
2016-08-17T00:00	../RESULT/10/2016-08-12/ssp/3/url_cat_diff.gz	2016-08-13 11:25	35 hours (1 days)	-
2016-08-17T23:58	../RESULT/10/2016-08-13/ssp/3/url_cat_diff.gz	2016-08-14 11:21	35 hours (1 days)	-
2016-08-18T18:56	../RESULT/10/2016-08-14/ssp/3/url_cat_diff.gz	2016-08-15 12:07	36 hours (1 days)	-
2016-08-20T00:01	../RESULT/10/2016-08-15/ssp/3/url_cat_diff.gz	2016-08-16 09:42	33 hours (1 days)	-
2016-08-20T23:37	../RESULT/10/2016-08-16/ssp/3/url_cat_diff.gz	2016-08-17 09:29	33 hours (1 days)	-
2016-08-21T23:55	../RESULT/10/2016-08-17/ssp/3/url_cat_diff.gz	2016-08-18 09:42	33 hours (1 days)	-
2016-08-22T23:55	../RESULT/10/2016-08-18/ssp/3/url_cat_diff.gz	2016-08-19 10:33	34 hours (1 days)	-
2016-08-23T23:57	../RESULT/10/2016-08-19/ssp/3/url_cat_diff.gz	2016-08-20 10:35	34 hours (1 days)	-
2016-08-24T23:56	../RESULT/10/2016-08-20/ssp/3/url_cat_diff.gz	2016-08-21 08:35	32 hours (1 days)	-
2016-08-25T23:17	../RESULT/10/2016-08-21/ssp/3/url_cat_diff.gz	2016-08-22 09:34	33 hours (1 days)	-
2016-08-26T23:57	../RESULT/10/2016-08-22/ssp/3/url_cat_diff.gz	2016-08-23 09:44	33 hours (1 days)	-
2016-08-27T23:57	../RESULT/10/2016-08-23/ssp/3/url_cat_diff.gz	2016-08-24 09:41	33 hours (1 days)	-
2016-08-28T23:55	../RESULT/10/2016-08-24/ssp/3/url_cat_diff.gz	2016-08-25 09:31	33 hours (1 days)	-
2016-08-29T23:57	../RESULT/10/2016-08-25/ssp/3/url_cat_diff.gz	2016-08-26 14:07	38 hours (1 days)	-
2016-08-30T23:37	../RESULT/10/2016-08-26/ssp/3/url_cat_diff.gz	2016-08-27 12:35	36 hours (1 days)	-
2016-08-31T23:57	../RESULT/10/2016-08-27/ssp/3/url_cat_diff.gz	2016-08-28 08:49	32 hours (1 days)	-
2016-09-01T23:58	../RESULT/10/2016-08-28/ssp/3/url_cat_diff.gz	2016-08-29 10:19	34 hours (1 days)	-
2016-09-02T23:56	../RESULT/10/2016-08-29/ssp/3/url_cat_diff.gz	2016-08-30 10:28	34 hours (1 days)	-
2016-09-03T23:49	../RESULT/10/2016-08-30/ssp/3/url_cat_diff.gz	2016-08-31 09:47	33 hours (1 days)	-
2016-09-04T23:55	../RESULT/10/2016-08-31/ssp/3/url_cat_diff.gz	2016-09-01 09:33	33 hours (1 days)	-
2016-09-05T23:56	../RESULT/10/2016-09-01/ssp/3/url_cat_diff.gz	2016-09-02 09:47	33 hours (1 days)	-
2016-09-06T23:47	../RESULT/10/2016-09-02/ssp/3/url_cat_diff.gz	2016-09-03 16:53	40 hours (1 days)	-
2016-09-07T23:55	../RESULT/10/2016-09-03/ssp/3/url_cat_diff.gz	2016-09-04 11:22	35 hours (1 days)	-
2016-09-08T21:05	../RESULT/10/2016-09-04/ssp/3/url_cat_diff.gz	2016-09-05 09:56	33 hours (1 days)	-
2016-09-09T23:59	../RESULT/10/2016-09-05/ssp/3/url_cat_diff.gz	2016-09-06 10:19	34 hours (1 days)	-
2016-09-10T23:55	../RESULT/10/2016-09-06/ssp/3/url_cat_diff.gz	2016-09-07 10:41	34 hours (1 days)	-
2016-09-11T23:35	../RESULT/10/2016-09-07/ssp/3/url_cat_diff.gz	2016-09-08 09:55	33 hours (1 days)	-
2016-09-12T23:57	../RESULT/10/2016-09-08/ssp/3/url_cat_diff.gz	2016-09-09 10:06	34 hours (1 days)	-
2016-09-13T22:27	../RESULT/10/2016-09-09/ssp/3/url_cat_diff.gz	2016-09-10 11:54	35 hours (1 days)	-
2016-09-14T23:57	../RESULT/10/2016-09-10/ssp/3/url_cat_diff.gz	2016-09-11 08:52	32 hours (1 days)	-
2016-09-15T23:56	../RESULT/10/2016-09-11/ssp/3/url_cat_diff.gz	2016-09-12 09:51	33 hours (1 days)	-
2016-09-16T23:57	../RESULT/10/2016-09-12/ssp/3/url_cat_diff.gz	2016-09-13 10:32	34 hours (1 days)	-
2016-09-17T23:55	../RESULT/10/2016-09-13/ssp/3/url_cat_diff.gz	2016-09-14 13:29	37 hours (1 days)	-
2016-09-18T23:56	../RESULT/10/2016-09-14/ssp/3/url_cat_diff.gz	2016-09-15 09:30	33 hours (1 days)	-
2016-09-19T23:55	../RESULT/10/2016-09-15/ssp/3/url_cat_diff.gz	2016-09-16 08:58	32 hours (1 days)	-
2016-09-20T23:59	../RESULT/10/2016-09-16/ssp/3/url_cat_diff.gz	2016-09-17 10:12	34 hours (1 days)	-
2016-09-22T00:00	../RESULT/10/2016-09-17/ssp/3/url_cat_diff.gz	2016-09-18 08:42	32 hours (1 days)	-
2016-09-22T23:56	../RESULT/10/2016-09-18/ssp/3/url_cat_diff.gz	2016-09-19 09:48	33 hours (1 days)	-
2016-09-23T23:57	../RESULT/10/2016-09-19/ssp/3/url_cat_diff.gz	2016-09-20 13:32	37 hours (1 days)	-
2016-09-24T23:58	../RESULT/10/2016-09-20/ssp/3/url_cat_diff.gz	2016-09-21 15:40	39 hours (1 days)	-
2016-09-25T23:37	../RESULT/10/2016-09-21/ssp/3/url_cat_diff.gz	2016-09-22 10:08	34 hours (1 days)	-
2016-09-26T23:55	../RESULT/10/2016-09-22/ssp/3/url_cat_diff.gz	2016-09-23 10:09	34 hours (1 days)	-
2016-09-27T23:57	../RESULT/10/2016-09-23/ssp/3/url_cat_diff.gz	2016-09-24 14:11	38 hours (1 days)	-
2016-09-28T23:56	../RESULT/10/2016-09-24/ssp/3/url_cat_diff.gz	2016-09-25 17:41	41 hours (1 days)	-
2016-09-29T16:56	../RESULT/10/2016-09-25/ssp/3/url_cat_diff.gz	2016-09-26 11:55	35 hours (1 days)	-
2016-09-30T23:57	../RESULT/10/2016-09-26/ssp/3/url_cat_diff.gz	2016-09-27 10:17	34 hours (1 days)	-
2016-10-01T23:56	../RESULT/10/2016-09-27/ssp/3/url_cat_diff.gz	2016-09-28 11:50	35 hours (1 days)	-
2016-10-02T23:40	../RESULT/10/2016-09-28/ssp/3/url_cat_diff.gz	2016-09-29 13:51	37 hours (1 days)	-
2016-10-03T23:55	../RESULT/10/2016-09-29/ssp/3/url_cat_diff.gz	2016-09-30 10:18	34 hours (1 days)	-
2016-10-04T23:59	../RESULT/10/2016-09-30/ssp/3/url_cat_diff.gz	2016-10-01 11:38	35 hours (1 days)	-
2016-10-06T00:00	../RESULT/10/2016-10-01/ssp/3/url_cat_diff.gz	2016-10-02 10:28	34 hours (1 days)	-
2016-10-06T23:55	../RESULT/10/2016-10-02/ssp/3/url_cat_diff.gz	2016-10-03 09:45	33 hours (1 days)	-
2016-10-07T23:55	../RESULT/10/2016-10-03/ssp/3/url_cat_diff.gz	2016-10-04 11:03	35 hours (1 days)	-
2016-10-08T23:56	../RESULT/10/2016-10-04/ssp/3/url_cat_diff.gz	2016-10-05 12:36	36 hours (1 days)	-
2016-10-09T23:56	../RESULT/10/2016-10-05/ssp/3/url_cat_diff.gz	2016-10-06 09:53	33 hours (1 days)	-
2016-10-10T23:57	../RESULT/10/2016-10-06/ssp/3/url_cat_diff.gz	2016-10-07 16:13	40 hours (1 days)	-
2016-10-11T23:39	../RESULT/10/2016-10-07/ssp/3/url_cat_diff.gz	2016-10-08 14:49	38 hours (1 days)	-
2016-10-12T23:58	../RESULT/10/2016-10-08/ssp/3/url_cat_diff.gz	2016-10-09 10:28	34 hours (1 days)	-
2016-10-13T23:59	../RESULT/10/2016-10-09/ssp/3/url_cat_diff.gz	2016-10-10 10:22	34 hours (1 days)	-
2016-10-14T23:57	../RESULT/10/2016-10-10/ssp/3/url_cat_diff.gz	2016-10-11 11:29	35 hours (1 days)	-
2016-10-15T23:55	../RESULT/10/2016-10-11/ssp/3/url_cat_diff.gz	2016-10-12 10:55	34 hours (1 days)	-
2016-10-20T23:59	../RESULT/10/2016-10-16/ssp/3/url_cat_diff.gz	2016-10-17 11:41	35 hours (1 days)	-
2016-10-21T23:55	../RESULT/10/2016-10-17/ssp/3/url_cat_diff.gz	2016-10-18 11:46	35 hours (1 days)	-
2016-10-22T23:55	../RESULT/10/2016-10-18/ssp/3/url_cat_diff.gz	2016-10-19 20:01	44 hours (1 days)	-
2016-10-23T23:45	../RESULT/10/2016-10-19/ssp/3/url_cat_diff.gz	2016-10-20 12:04	36 hours (1 days)	-
2016-10-24T23:55	../RESULT/10/2016-10-20/ssp/3/url_cat_diff.gz	2016-10-21 10:54	34 hours (1 days)	-
2016-10-25T16:00	../RESULT/10/2016-10-21/ssp/3/url_cat_diff.gz	2016-10-22 14:05	38 hours (1 days)	-
2016-10-26T23:56	../RESULT/10/2016-10-22/ssp/3/url_cat_diff.gz	2016-10-23 11:32	35 hours (1 days)	-
2016-10-27T23:37	../RESULT/10/2016-10-23/ssp/3/url_cat_diff.gz	2016-10-24 10:27	34 hours (1 days)	-
2016-10-28T23:57	../RESULT/10/2016-10-24/ssp/3/url_cat_diff.gz	2016-10-25 10:56	34 hours (1 days)	-
2016-10-29T23:57	../RESULT/10/2016-10-25/ssp/3/url_cat_diff.gz	2016-10-26 17:33	41 hours (1 days)	-
2016-10-30T23:57	../RESULT/10/2016-10-26/ssp/3/url_cat_diff.gz	2016-10-28 08:41	56 hours (2 days)	-
2016-10-31T23:57	../RESULT/10/2016-10-27/ssp/3/url_cat_diff.gz	2016-10-28 14:20	38 hours (1 days)	-
2016-11-01T23:17	../RESULT/10/2016-10-28/ssp/3/url_cat_diff.gz	2016-10-29 11:39	35 hours (1 days)	-
2016-11-02T23:18	../RESULT/10/2016-10-29/ssp/3/url_cat_diff.gz	2016-10-30 11:57	35 hours (1 days)	-
2016-11-03T23:28	../RESULT/10/2016-10-30/ssp/3/url_cat_diff.gz	2016-10-31 12:21	36 hours (1 days)	-
2016-11-04T23:59	../RESULT/10/2016-10-31/ssp/3/url_cat_diff.gz	2016-11-01 12:04	36 hours (1 days)	-
2016-11-05T23:55	../RESULT/10/2016-11-01/ssp/3/url_cat_diff.gz	2016-11-02 13:18	37 hours (1 days)	-
2016-11-06T23:55	../RESULT/10/2016-11-02/ssp/3/url_cat_diff.gz	2016-11-03 12:33	36 hours (1 days)	-
2016-11-07T23:57	../RESULT/10/2016-11-03/ssp/3/url_cat_diff.gz	2016-11-04 12:09	36 hours (1 days)	-
2016-11-08T14:37	../RESULT/10/2016-11-04/ssp/3/url_cat_diff.gz	2016-11-05 12:01	36 hours (1 days)	-
2016-11-09T23:57	../RESULT/10/2016-11-05/ssp/3/url_cat_diff.gz	2016-11-06 11:13	35 hours (1 days)	-
2016-11-10T23:55	../RESULT/10/2016-11-06/ssp/3/url_cat_diff.gz	2016-11-07 10:30	34 hours (1 days)	-
2016-11-11T23:59	../RESULT/10/2016-11-07/ssp/3/url_cat_diff.gz	2016-11-08 12:34	36 hours (1 days)	-
2016-11-12T23:45	../RESULT/10/2016-11-08/ssp/3/url_cat_diff.gz	2016-11-09 11:58	35 hours (1 days)	-
2016-11-13T23:56	../RESULT/10/2016-11-09/ssp/3/url_cat_diff.gz	2016-11-10 12:27	36 hours (1 days)	-
2016-11-14T23:55	../RESULT/10/2016-11-10/ssp/3/url_cat_diff.gz	2016-11-11 11:50	35 hours (1 days)	-
2016-11-15T23:06	../RESULT/10/2016-11-11/ssp/3/url_cat_diff.gz	2016-11-12 14:08	38 hours (1 days)	-
2016-11-16T23:58	../RESULT/10/2016-11-12/ssp/3/url_cat_diff.gz	2016-11-13 12:52	36 hours (1 days)	-
2016-11-17T23:55	../RESULT/10/2016-11-13/ssp/3/url_cat_diff.gz	2016-11-14 11:30	35 hours (1 days)	-
2016-11-18T23:57	../RESULT/10/2016-11-14/ssp/3/url_cat_diff.gz	2016-11-15 12:57	36 hours (1 days)	-
2016-11-19T23:56	../RESULT/10/2016-11-15/ssp/3/url_cat_diff.gz	2016-11-16 13:42	37 hours (1 days)	-
2016-11-20T23:55	../RESULT/10/2016-11-16/ssp/3/url_cat_diff.gz	2016-11-17 11:50	35 hours (1 days)	-
2016-11-21T23:58	../RESULT/10/2016-11-17/ssp/3/url_cat_diff.gz	2016-11-18 11:39	35 hours (1 days)	-
2016-11-22T23:17	../RESULT/10/2016-11-18/ssp/3/url_cat_diff.gz	2016-11-19 14:14	38 hours (1 days)	-
2016-11-23T23:57	../RESULT/10/2016-11-19/ssp/3/url_cat_diff.gz	2016-11-20 11:43	35 hours (1 days)	-
2016-11-24T13:35	../RESULT/10/2016-11-20/ssp/3/url_cat_diff.gz	2016-11-21 11:31	35 hours (1 days)	-
2016-11-24T13:36	../RESULT/10/2016-11-21/ssp/3/url_cat_diff.gz	2016-11-22 12:06	36 hours (1 days)	-
2016-11-24T13:36	../RESULT/10/2016-11-22/ssp/3/url_cat_diff.gz	2016-11-23 12:57	36 hours (1 days)	-
2016-11-24T13:36	../RESULT/10/2016-11-23/ssp/3/url_cat_diff.gz	2016-11-24 12:16	36 hours (1 days)	-
2016-11-24T13:38	../RESULT/10/2016-11-24/ssp/3/url_cat_diff.gz	(-)	-	(wait_for [20]: ../RESULT/10/2016-11-24/ssp/3/2016-11-25T00.gz)

# Type: url_cat_diff.sent:
2016-06-14T21:55	../RESULT/10/2016-06-10/google/3/url_cat_diff.sent	(-)	-	(wait_for [5]: ../RESULT/10/2016-06-10/google/3/urls30days.gz)
2016-06-15T22:06	../RESULT/10/2016-06-11/google/3/url_cat_diff.sent	2016-06-15 18:22	114 hours (4 days)	-
2016-06-16T23:56	../RESULT/10/2016-06-12/google/3/url_cat_diff.sent	2016-06-16 05:56	101 hours (4 days)	-
2016-06-17T23:59	../RESULT/10/2016-06-13/google/3/url_cat_diff.sent	2016-06-15 17:33	65 hours (2 days)	-
2016-06-18T23:58	../RESULT/10/2016-06-14/google/3/url_cat_diff.sent	2016-06-16 14:14	62 hours (2 days)	-
2016-06-19T23:55	../RESULT/10/2016-06-15/google/3/url_cat_diff.sent	2016-06-16 19:02	43 hours (1 days)	-
2016-06-20T23:55	../RESULT/10/2016-06-16/google/3/url_cat_diff.sent	2016-06-17 14:30	38 hours (1 days)	-
2016-06-21T23:46	../RESULT/10/2016-06-17/google/3/url_cat_diff.sent	2016-06-18 17:54	41 hours (1 days)	-
2016-06-22T23:59	../RESULT/10/2016-06-18/google/3/url_cat_diff.sent	2016-06-19 20:52	44 hours (1 days)	-
2016-06-23T23:56	../RESULT/10/2016-06-19/google/3/url_cat_diff.sent	2016-06-20 14:32	38 hours (1 days)	-
2016-06-24T23:55	../RESULT/10/2016-06-20/google/3/url_cat_diff.sent	2016-06-21 14:57	38 hours (1 days)	-
2016-06-25T23:55	../RESULT/10/2016-06-21/google/3/url_cat_diff.sent	2016-06-22 14:42	38 hours (1 days)	-
2016-06-26T23:55	../RESULT/10/2016-06-22/google/3/url_cat_diff.sent	2016-06-23 15:24	39 hours (1 days)	-
2016-06-27T23:58	../RESULT/10/2016-06-23/google/3/url_cat_diff.sent	2016-06-24 23:11	47 hours (1 days)	-
2016-06-28T23:55	../RESULT/10/2016-06-24/google/3/url_cat_diff.sent	2016-06-25 18:23	42 hours (1 days)	-
2016-06-29T23:56	../RESULT/10/2016-06-25/google/3/url_cat_diff.sent	2016-06-26 13:53	37 hours (1 days)	-
2016-06-30T23:06	../RESULT/10/2016-06-26/google/3/url_cat_diff.sent	2016-06-27 13:37	37 hours (1 days)	-
2016-07-01T23:57	../RESULT/10/2016-06-27/google/3/url_cat_diff.sent	2016-06-28 15:41	39 hours (1 days)	-
2016-07-02T23:55	../RESULT/10/2016-06-28/google/3/url_cat_diff.sent	2016-06-29 14:37	38 hours (1 days)	-
2016-07-03T23:55	../RESULT/10/2016-06-29/google/3/url_cat_diff.sent	2016-06-30 14:39	38 hours (1 days)	-
2016-07-04T23:55	../RESULT/10/2016-06-30/google/3/url_cat_diff.sent	2016-07-01 17:35	41 hours (1 days)	-
2016-07-05T23:55	../RESULT/10/2016-07-01/google/3/url_cat_diff.sent	2016-07-02 16:52	40 hours (1 days)	-
2016-07-06T23:58	../RESULT/10/2016-07-02/google/3/url_cat_diff.sent	2016-07-03 14:42	38 hours (1 days)	-
2016-07-07T23:46	../RESULT/10/2016-07-03/google/3/url_cat_diff.sent	2016-07-04 15:21	39 hours (1 days)	-
2016-07-08T23:56	../RESULT/10/2016-07-04/google/3/url_cat_diff.sent	2016-07-05 15:56	39 hours (1 days)	-
2016-07-09T23:55	../RESULT/10/2016-07-05/google/3/url_cat_diff.sent	2016-07-06 17:05	41 hours (1 days)	-
2016-07-10T23:55	../RESULT/10/2016-07-06/google/3/url_cat_diff.sent	2016-07-07 14:38	38 hours (1 days)	-
2016-07-11T23:57	../RESULT/10/2016-07-07/google/3/url_cat_diff.sent	2016-07-08 17:39	41 hours (1 days)	-
2016-07-12T22:56	../RESULT/10/2016-07-08/google/3/url_cat_diff.sent	2016-07-09 18:15	42 hours (1 days)	-
2016-07-13T23:55	../RESULT/10/2016-07-09/google/3/url_cat_diff.sent	2016-07-10 14:11	38 hours (1 days)	-
2016-07-14T23:56	../RESULT/10/2016-07-10/google/3/url_cat_diff.sent	2016-07-11 15:07	39 hours (1 days)	-
2016-07-15T23:59	../RESULT/10/2016-07-11/google/3/url_cat_diff.sent	2016-07-12 15:40	39 hours (1 days)	-
2016-07-16T23:56	../RESULT/10/2016-07-12/google/3/url_cat_diff.sent	2016-07-13 14:26	38 hours (1 days)	-
2016-07-17T23:56	../RESULT/10/2016-07-13/google/3/url_cat_diff.sent	2016-07-14 14:39	38 hours (1 days)	-
2016-07-18T23:55	../RESULT/10/2016-07-14/google/3/url_cat_diff.sent	2016-07-15 21:36	45 hours (1 days)	-
2016-07-19T23:57	../RESULT/10/2016-07-15/google/3/url_cat_diff.sent	2016-07-16 15:27	39 hours (1 days)	-
2016-07-20T23:55	../RESULT/10/2016-07-16/google/3/url_cat_diff.sent	2016-07-17 13:43	37 hours (1 days)	-
